id,houseLink,pictureurl,area,road,size,totlefloor,floor,year,room,hall,bath,totalprice,unitprice
75724J,https://www.sinyi.com.tw/buy/house/75724J/?breadcrumb=list,https://res.sinyi.com.tw/buy/75724J/smallimg/A.JPG,萬華區,康定路,19.43,26,7,4.9,2,1,1,1480,76.17
20524P,https://www.sinyi.com.tw/buy/house/20524P/?breadcrumb=list,https://res.sinyi.com.tw/buy/20524P/smallimg/A.JPG,中山區,農安街,30.55,14,2,11.7,2,1,1,2180,71.36
76827U,https://www.sinyi.com.tw/buy/house/76827U/?breadcrumb=list,https://res.sinyi.com.tw/buy/76827U/smallimg/A.JPG,信義區,和平東路三段,25.93,12,1,37.0,1,1,1,2980,114.92
56219R,https://www.sinyi.com.tw/buy/house/56219R/?breadcrumb=list,https://res.sinyi.com.tw/buy/56219R/smallimg/A.JPG,信義區,永吉路,27.28,4,1,49.0,3,2,1,4980,182.55
31396Q,https://www.sinyi.com.tw/buy/house/31396Q/?breadcrumb=list,https://res.sinyi.com.tw/buy/31396Q/smallimg/A.JPG,萬華區,華西街,14.8,5,5,49.7,2,1,2,780,52.7
81368C,https://www.sinyi.com.tw/buy/house/81368C/?breadcrumb=list,https://res.sinyi.com.tw/buy/81368C/smallimg/A.JPG,信義區,基隆路一段,23.33,13,6,14.6,1,2,1,2680,114.87
31987L,https://www.sinyi.com.tw/buy/house/31987L/?breadcrumb=list,https://res.sinyi.com.tw/buy/31987L/smallimg/A.JPG,大同區,重慶北路三段,25.07,4,1,59.4,1,1,1,3688,147.11
68817Y,https://www.sinyi.com.tw/buy/house/68817Y,https://res.sinyi.com.tw/buy/24309N/smallimg/A.JPG,士林區,天母東路,55.8,7,6,44.4,4,2,3,3500,62.72
49362Z,https://www.sinyi.com.tw/buy/house/49362Z/?breadcrumb=list,https://res.sinyi.com.tw/buy/49362Z/smallimg/A.JPG,信義區,忠孝東路五段,20.9,4,4,47.7,2,2,2,1980,94.74
50163U,https://www.sinyi.com.tw/buy/house/50163U/?breadcrumb=list,https://res.sinyi.com.tw/buy/50163U/smallimg/A.JPG,大安區,敦化南路一段,32.53,5,1,35.4,2,2,1,8888,273.22
62484L,https://www.sinyi.com.tw/buy/house/62484L/?breadcrumb=list,https://res.sinyi.com.tw/buy/62484L/smallimg/A.JPG,大安區,復興南路一段,49.53,7,6,39.8,3,2,2,6388,128.97
50970X,https://www.sinyi.com.tw/buy/house/50970X/?breadcrumb=list,https://res.sinyi.com.tw/buy/50970X/smallimg/A.JPG,士林區,德行東路,38.04,7,6,39.4,3,2,2,3200,84.12
42357X,https://www.sinyi.com.tw/buy/house/42357X/?breadcrumb=list,https://res.sinyi.com.tw/buy/42357X/smallimg/A.JPG,中山區,林森北路,30.0,14,7,11.4,2,1,1,2680,89.33
35760N,https://www.sinyi.com.tw/buy/house/35760N/?breadcrumb=list,https://res.sinyi.com.tw/buy/35760N/smallimg/A.JPG,中山區,北安路,39.2,5,2,25.1,1,2,1,2150,54.85
53807Q,https://www.sinyi.com.tw/buy/house/53807Q/?breadcrumb=list,https://res.sinyi.com.tw/buy/53807Q/smallimg/A.JPG,中正區,汀州路三段,27.07,4,4,45.0,3,2,1,1894,69.97
22684E,https://www.sinyi.com.tw/buy/house/22684E/?breadcrumb=list,https://res.sinyi.com.tw/buy/22684E/smallimg/A.JPG,北投區,紗帽路,58.32,10,10,43.2,2,2,2,2600,44.58
45003D,https://www.sinyi.com.tw/buy/house/45003D/?breadcrumb=list,https://res.sinyi.com.tw/buy/45003D/smallimg/A.JPG,北投區,石牌路一段,39.99,4,1,41.7,4,2,1,4850,121.28
03433Y,https://www.sinyi.com.tw/buy/house/03433Y/?breadcrumb=list,https://res.sinyi.com.tw/buy/03433Y/smallimg/A.JPG,中正區,三元街,108.4,11,2,8.3,4,2,4,6800,62.73
13903L,https://www.sinyi.com.tw/buy/house/13903L/?breadcrumb=list,https://res.sinyi.com.tw/buy/13903L/smallimg/A.JPG,松山區,八德路二段,34.72,12,3,39.5,4,2,2,3280,94.47
10726S,https://www.sinyi.com.tw/buy/house/10726S/?breadcrumb=list,https://res.sinyi.com.tw/buy/10726S/smallimg/A.JPG,中山區,林森北路,13.02,7,2,9.3,1,1,1,1275,97.93
12092W,https://www.sinyi.com.tw/buy/house/12092W/?breadcrumb=list,https://res.sinyi.com.tw/buy/12092W/smallimg/A.JPG,內湖區,安泰街,34.87,5,5,40.5,5,1,2,1188,34.07
10587H,https://www.sinyi.com.tw/buy/house/10587H/?breadcrumb=list,https://res.sinyi.com.tw/buy/10587H/smallimg/A.JPG,大安區,光復南路,26.22,11,3,42.4,2,2,1,3280,125.1
25197V,https://www.sinyi.com.tw/buy/house/25197V/?breadcrumb=list,https://res.sinyi.com.tw/buy/25197V/smallimg/A.JPG,內湖區,金莊路,91.74,14,9,10.8,4,2,1,4250,46.33
40334M,https://www.sinyi.com.tw/buy/house/40334M/?breadcrumb=list,https://res.sinyi.com.tw/buy/40334M/smallimg/A.JPG,大安區,建國南路一段,27.98,14,12,34.1,2,2,1,2998,107.15
88340M,https://www.sinyi.com.tw/buy/house/88340M/?breadcrumb=list,https://res.sinyi.com.tw/buy/88340M/smallimg/A.JPG,信義區,忠孝東路五段,38.48,7,6,38.8,4,2,2,3588,93.24
28436B,https://www.sinyi.com.tw/buy/house/28436B/?breadcrumb=list,https://res.sinyi.com.tw/buy/28436B/smallimg/A.JPG,信義區,莊敬路,36.02,7,2,39.5,4,2,2,2998,83.23
95372J,https://www.sinyi.com.tw/buy/house/95372J/?breadcrumb=list,https://res.sinyi.com.tw/buy/95372J/smallimg/A.JPG,士林區,德行東路,40.7,5,4,36.4,4,2,2,2380,58.48
68817Y,https://www.sinyi.com.tw/buy/house/68817Y,https://res.sinyi.com.tw/buy/58194W/smallimg/A.JPG,信義區,信義路五段,30.18,5,3,38.3,3,2,1,2338,77.47
19655P,https://www.sinyi.com.tw/buy/house/19655P/?breadcrumb=list,https://res.sinyi.com.tw/buy/19655P/smallimg/A.JPG,內湖區,文德路,49.56,16,10,26.3,3,2,2,3280,66.18
80819H,https://www.sinyi.com.tw/buy/house/80819H/?breadcrumb=list,https://res.sinyi.com.tw/buy/80819H/smallimg/A.JPG,信義區,信義路五段,91.11,7,2,27.2,5,2,3,11500,126.22
09034F,https://www.sinyi.com.tw/buy/house/09034F/?breadcrumb=list,https://res.sinyi.com.tw/buy/09034F/smallimg/A.JPG,萬華區,中華路一段,38.41,15,2,8.7,1,1,2,3066,79.82
51062V,https://www.sinyi.com.tw/buy/house/51062V/?breadcrumb=list,https://res.sinyi.com.tw/buy/51062V/smallimg/A.JPG,萬華區,漢口街二段,35.73,14,3,9.3,2,2,1,2615,73.19
76219K,https://www.sinyi.com.tw/buy/house/76219K/?breadcrumb=list,https://res.sinyi.com.tw/buy/76219K/smallimg/A.JPG,松山區,八德路四段,14.97,14,13,13.1,1,1,1,1320,88.18
64781Z,https://www.sinyi.com.tw/buy/house/64781Z/?breadcrumb=list,https://res.sinyi.com.tw/buy/64781Z/smallimg/A.JPG,南港區,經貿二路,24.59,11,10,7.6,2,2,1,2200,89.47
54526K,https://www.sinyi.com.tw/buy/house/54526K/?breadcrumb=list,https://res.sinyi.com.tw/buy/54526K/smallimg/A.JPG,內湖區,金湖路,75.21,14,1,17.5,2,2,1,6888,91.58
87122A,https://www.sinyi.com.tw/buy/house/87122A/?breadcrumb=list,https://res.sinyi.com.tw/buy/87122A/smallimg/A.JPG,大安區,安和路二段,59.05,15,8,42.2,2,1,1,5280,89.42
78840P,https://www.sinyi.com.tw/buy/house/78840P/?breadcrumb=list,https://res.sinyi.com.tw/buy/78840P/smallimg/A.JPG,大安區,安和路二段,60.16,15,8,42.2,1,1,1,5380,89.43
37653L,https://www.sinyi.com.tw/buy/house/37653L/?breadcrumb=list,https://res.sinyi.com.tw/buy/37653L/smallimg/A.JPG,大安區,安和路二段,56.17,15,15,42.2,1,1,2,5680,101.12
74972W,https://www.sinyi.com.tw/buy/house/74972W/?breadcrumb=list,https://res.sinyi.com.tw/buy/74972W/smallimg/A.JPG,大安區,安和路二段,38.2,15,15,42.2,1,1,2,3500,91.62
24207H,https://www.sinyi.com.tw/buy/house/24207H/?breadcrumb=list,https://res.sinyi.com.tw/buy/24207H/smallimg/A.JPG,文山區,和興路,28.75,4,4,43.1,3,2,1,1499,52.14
03097P,https://www.sinyi.com.tw/buy/house/03097P/?breadcrumb=list,https://res.sinyi.com.tw/buy/03097P/smallimg/A.JPG,中山區,天祥路,51.77,5,3,34.3,3,2,2,3980,76.88
37868E,https://www.sinyi.com.tw/buy/house/37868E/?breadcrumb=list,https://res.sinyi.com.tw/buy/37868E/smallimg/A.JPG,大安區,光復南路,42.94,14,9,43.0,4,2,2,4080,95.02
30322S,https://www.sinyi.com.tw/buy/house/30322S/?breadcrumb=list,https://res.sinyi.com.tw/buy/30322S/smallimg/A.JPG,大安區,仁愛路四段,49.25,7,3,43.4,3,2,2,4827,98.01
33210M,https://www.sinyi.com.tw/buy/house/33210M/?breadcrumb=list,https://res.sinyi.com.tw/buy/33210M/smallimg/A.JPG,大安區,辛亥路一段,65.9,7,7,43.5,5,2,4,4700,71.32
91532R,https://www.sinyi.com.tw/buy/house/91532R/?breadcrumb=list,https://res.sinyi.com.tw/buy/91532R/smallimg/A.JPG,文山區,辛亥路五段,28.7,5,5,41.9,4,1,5,1688,58.82
06321F,https://www.sinyi.com.tw/buy/house/06321F/?breadcrumb=list,https://res.sinyi.com.tw/buy/06321F/smallimg/A.JPG,大安區,信義路四段,46.4,7,2,38.9,3,2,2,4988,107.5
84667T,https://www.sinyi.com.tw/buy/house/84667T/?breadcrumb=list,https://res.sinyi.com.tw/buy/84667T/smallimg/A.JPG,信義區,福德街,23.59,5,5,37.7,2,1,1,1980,83.93
16936P,https://www.sinyi.com.tw/buy/house/16936P/?breadcrumb=list,https://res.sinyi.com.tw/buy/16936P/smallimg/A.JPG,中正區,晉江街,23.86,7,6,7.4,1,1,1,2218,92.96
42951B,https://www.sinyi.com.tw/buy/house/42951B/?breadcrumb=list,https://res.sinyi.com.tw/buy/42951B/smallimg/A.JPG,中正區,晉江街,23.96,7,7,7.4,1,1,1,2268,94.66
73261H,https://www.sinyi.com.tw/buy/house/73261H/?breadcrumb=list,https://res.sinyi.com.tw/buy/73261H/smallimg/A.JPG,大安區,羅斯福路二段,29.72,12,7,43.2,1,1,1,2888,97.17
37618K,https://www.sinyi.com.tw/buy/house/37618K/?breadcrumb=list,https://res.sinyi.com.tw/buy/37618K/smallimg/A.JPG,中山區,敬業一路,81.34,7,2,13.1,3,2,2,8300,102.04
10561K,https://www.sinyi.com.tw/buy/house/10561K/?breadcrumb=list,https://res.sinyi.com.tw/buy/10561K/smallimg/A.JPG,信義區,吳興街,28.06,5,1,41.6,5,1,2,1550,55.24
79525P,https://www.sinyi.com.tw/buy/house/79525P/?breadcrumb=list,https://res.sinyi.com.tw/buy/79525P/smallimg/A.JPG,中山區,天祥路,16.32,14,11,16.3,1,1,1,1550,94.98
08591V,https://www.sinyi.com.tw/buy/house/08591V/?breadcrumb=list,https://res.sinyi.com.tw/buy/08591V/smallimg/A.JPG,內湖區,瑞湖街,150.99,8,5,21.2,5,1,0,6039,40.0
61866Q,https://www.sinyi.com.tw/buy/house/61866Q/?breadcrumb=list,https://res.sinyi.com.tw/buy/61866Q/smallimg/A.JPG,士林區,德行東路,40.41,4,3,44.1,3,2,2,3500,86.61
41947K,https://www.sinyi.com.tw/buy/house/41947K/?breadcrumb=list,https://res.sinyi.com.tw/buy/41947K/smallimg/A.JPG,信義區,信義路五段,102.19,27,21,13.7,3,2,4,19680,192.58
17979E,https://www.sinyi.com.tw/buy/house/17979E/?breadcrumb=list,https://res.sinyi.com.tw/buy/17979E/smallimg/A.JPG,松山區,延吉街,53.24,7,2,12.5,3,2,2,4338,81.48
86240N,https://www.sinyi.com.tw/buy/house/86240N/?breadcrumb=list,https://res.sinyi.com.tw/buy/86240N/smallimg/A.JPG,萬華區,西園路二段,8.58,5,1,49.4,1,1,1,450,52.45
80911E,https://www.sinyi.com.tw/buy/house/80911E/?breadcrumb=list,https://res.sinyi.com.tw/buy/80911E/smallimg/A.JPG,大安區,師大路,31.04,4,4,44.0,3,2,2,3580,115.34
01959Z,https://www.sinyi.com.tw/buy/house/01959Z/?breadcrumb=list,https://res.sinyi.com.tw/buy/01959Z/smallimg/A.JPG,大安區,復興南路二段,18.33,16,1,34.6,2,2,2,2280,124.39
84769L,https://www.sinyi.com.tw/buy/house/84769L/?breadcrumb=list,https://res.sinyi.com.tw/buy/84769L/smallimg/A.JPG,信義區,虎林街,27.86,8,2,14.9,2,2,1,2470,88.66
38417K,https://www.sinyi.com.tw/buy/house/38417K/?breadcrumb=list,https://res.sinyi.com.tw/buy/38417K/smallimg/A.JPG,北投區,溫泉路,10.16,13,6,15.3,1,1,1,645,63.48
32070F,https://www.sinyi.com.tw/buy/house/32070F/?breadcrumb=list,https://res.sinyi.com.tw/buy/32070F/smallimg/A.JPG,內湖區,文德路,26.94,4,1,41.8,3,2,1,3200,118.78
75595V,https://www.sinyi.com.tw/buy/house/75595V/?breadcrumb=list,https://res.sinyi.com.tw/buy/75595V/smallimg/A.JPG,大安區,復興南路二段,35.99,4,1,52.3,3,2,2,6498,180.55
49107X,https://www.sinyi.com.tw/buy/house/49107X/?breadcrumb=list,https://res.sinyi.com.tw/buy/49107X/smallimg/A.JPG,信義區,基隆路二段,102.73,12,11,31.5,0,2,4,7400,72.03
91647N,https://www.sinyi.com.tw/buy/house/91647N/?breadcrumb=list,https://res.sinyi.com.tw/buy/91647N/smallimg/A.JPG,南港區,經貿二路,100.83,21,11,6.3,3,2,3,8900,88.27
41585R,https://www.sinyi.com.tw/buy/house/41585R/?breadcrumb=list,https://res.sinyi.com.tw/buy/41585R/smallimg/A.JPG,松山區,南京東路五段,26.82,6,4,6.8,1,1,1,2736,102.01
78591G,https://www.sinyi.com.tw/buy/house/78591G/?breadcrumb=list,https://res.sinyi.com.tw/buy/78591G/smallimg/A.JPG,信義區,紫雲街,56.97,4,1,40.8,4,2,2,2680,47.04
28327P,https://www.sinyi.com.tw/buy/house/28327P/?breadcrumb=list,https://res.sinyi.com.tw/buy/28327P/smallimg/A.JPG,內湖區,星雲街,88.31,8,8,26.2,3,2,2,4998,56.6
30601U,https://www.sinyi.com.tw/buy/house/30601U/?breadcrumb=list,https://res.sinyi.com.tw/buy/30601U/smallimg/A.JPG,大同區,華陰街,46.96,13,12,8.1,2,2,2,4388,93.44
71372B,https://www.sinyi.com.tw/buy/house/71372B/?breadcrumb=list,https://res.sinyi.com.tw/buy/71372B/smallimg/A.JPG,中山區,明水路,308.69,10,4,19.5,5,2,6,22000,71.27
93800D,https://www.sinyi.com.tw/buy/house/93800D/?breadcrumb=list,https://res.sinyi.com.tw/buy/93800D/smallimg/A.JPG,信義區,信安街,35.85,7,3,33.3,3,2,2,2868,80.0
91926B,https://www.sinyi.com.tw/buy/house/91926B/?breadcrumb=list,https://res.sinyi.com.tw/buy/91926B/smallimg/A.JPG,士林區,中山北路七段,26.59,3,2,48.4,3,2,1,1480,55.66
98880N,https://www.sinyi.com.tw/buy/house/98880N/?breadcrumb=list,https://res.sinyi.com.tw/buy/98880N/smallimg/A.JPG,信義區,吳興街,62.95,6,5,31.2,4,2,2,3588,57.0
21921M,https://www.sinyi.com.tw/buy/house/21921M/?breadcrumb=list,https://res.sinyi.com.tw/buy/21921M/smallimg/A.JPG,信義區,吳興街,36.93,11,5,6.6,2,2,2,3350,90.71
60781V,https://www.sinyi.com.tw/buy/house/60781V/?breadcrumb=list,https://res.sinyi.com.tw/buy/60781V/smallimg/A.JPG,文山區,興隆路四段,27.58,5,4,42.5,3,2,1,1250,45.32
73376R,https://www.sinyi.com.tw/buy/house/73376R/?breadcrumb=list,https://res.sinyi.com.tw/buy/73376R/smallimg/A.JPG,中山區,錦州街,13.18,7,4,43.1,1,1,1,1000,75.87
77252W,https://www.sinyi.com.tw/buy/house/77252W/?breadcrumb=list,https://res.sinyi.com.tw/buy/77252W/smallimg/A.JPG,大安區,安和路二段,119.21,15,8,42.2,3,2,2,10660,89.42
20161L,https://www.sinyi.com.tw/buy/house/20161L/?breadcrumb=list,https://res.sinyi.com.tw/buy/20161L/smallimg/A.JPG,大同區,華陰街,31.26,15,12,9.3,2,1,1,2738,87.59
25804P,https://www.sinyi.com.tw/buy/house/25804P/?breadcrumb=list,https://res.sinyi.com.tw/buy/25804P/smallimg/A.JPG,內湖區,內湖路三段,26.15,5,4,40.8,3,2,1,1290,49.33
35288L,https://www.sinyi.com.tw/buy/house/35288L/?breadcrumb=list,https://res.sinyi.com.tw/buy/35288L/smallimg/A.JPG,北投區,大度路三段,54.77,19,3,9.1,3,2,2,2750,50.21
07431X,https://www.sinyi.com.tw/buy/house/07431X/?breadcrumb=list,https://res.sinyi.com.tw/buy/07431X/smallimg/A.JPG,松山區,光復北路,49.17,4,4,52.0,4,2,2,4880,99.25
64567A,https://www.sinyi.com.tw/buy/house/64567A/?breadcrumb=list,https://res.sinyi.com.tw/buy/64567A/smallimg/A.JPG,信義區,基隆路一段,51.31,12,5,43.0,4,2,2,4280,83.41
51059G,https://www.sinyi.com.tw/buy/house/51059G/?breadcrumb=list,https://res.sinyi.com.tw/buy/51059G/smallimg/A.JPG,信義區,吳興街,27.47,5,1,37.5,1,1,1,1880,68.44
09593A,https://www.sinyi.com.tw/buy/house/09593A/?breadcrumb=list,https://res.sinyi.com.tw/buy/09593A/smallimg/A.JPG,士林區,通河東街二段,68.79,7,7,41.8,7,2,3,3380,49.14
83627H,https://www.sinyi.com.tw/buy/house/83627H/?breadcrumb=list,https://res.sinyi.com.tw/buy/83627H/smallimg/A.JPG,大安區,通化街,24.66,4,4,45.4,2,2,2,2480,100.57
21100G,https://www.sinyi.com.tw/buy/house/21100G/?breadcrumb=list,https://res.sinyi.com.tw/buy/21100G/smallimg/A.JPG,士林區,中山北路六段,44.32,15,4,12.4,2,2,1,3380,76.26
26987S,https://www.sinyi.com.tw/buy/house/26987S/?breadcrumb=list,https://res.sinyi.com.tw/buy/26987S/smallimg/A.JPG,中山區,建國北路一段,34.57,12,11,36.2,4,2,2,2800,81.0
27151F,https://www.sinyi.com.tw/buy/house/27151F/?breadcrumb=list,https://res.sinyi.com.tw/buy/27151F/smallimg/A.JPG,內湖區,康寧路三段,48.71,5,3,31.7,4,2,2,2380,48.86
36711B,https://www.sinyi.com.tw/buy/house/36711B/?breadcrumb=list,https://res.sinyi.com.tw/buy/36711B/smallimg/A.JPG,萬華區,漢口街二段,35.73,14,5,9.3,2,2,1,2648,74.11
94334Z,https://www.sinyi.com.tw/buy/house/94334Z/?breadcrumb=list,https://res.sinyi.com.tw/buy/94334Z/smallimg/A.JPG,信義區,松山路,24.52,4,4,51.6,3,2,1,2180,88.91
95259N,https://www.sinyi.com.tw/buy/house/95259N/?breadcrumb=list,https://res.sinyi.com.tw/buy/95259N/smallimg/A.JPG,士林區,菁山路,73.83,5,3,26.5,2,2,1,2750,37.25
03766C,https://www.sinyi.com.tw/buy/house/03766C/?breadcrumb=list,https://res.sinyi.com.tw/buy/03766C/smallimg/A.JPG,文山區,福興路,29.37,6,1,24.9,2,1,1,2780,94.65
99762R,https://www.sinyi.com.tw/buy/house/99762R/?breadcrumb=list,https://res.sinyi.com.tw/buy/99762R/smallimg/A.JPG,信義區,吳興街,29.85,6,2,5.0,2,2,5,2200,73.7
72117X,https://www.sinyi.com.tw/buy/house/72117X/?breadcrumb=list,https://res.sinyi.com.tw/buy/72117X/smallimg/A.JPG,士林區,德行東路,25.51,4,3,42.9,3,2,1,1880,73.7
36101H,https://www.sinyi.com.tw/buy/house/36101H/?breadcrumb=list,https://res.sinyi.com.tw/buy/36101H/smallimg/A.JPG,萬華區,武昌街二段,10.26,9,5,46.6,1,1,1,528,51.46
20848P,https://www.sinyi.com.tw/buy/house/20848P/?breadcrumb=list,https://res.sinyi.com.tw/buy/20848P/smallimg/A.JPG,士林區,延平北路五段,19.15,5,3,4.8,1,1,1,1200,62.66
89769Y,https://www.sinyi.com.tw/buy/house/89769Y/?breadcrumb=list,https://res.sinyi.com.tw/buy/89769Y/smallimg/A.JPG,中正區,和平西路一段,26.23,15,2,12.8,2,1,1,2500,95.31
97024M,https://www.sinyi.com.tw/buy/house/97024M/?breadcrumb=list,https://res.sinyi.com.tw/buy/97024M/smallimg/A.JPG,中正區,師大路,25.04,7,4,30.7,3,2,1,2300,91.85
88542N,https://www.sinyi.com.tw/buy/house/88542N/?breadcrumb=list,https://res.sinyi.com.tw/buy/88542N/smallimg/A.JPG,大安區,通化街,33.29,4,2,44.5,4,2,2,2600,78.1
11193X,https://www.sinyi.com.tw/buy/house/11193X/?breadcrumb=list,https://res.sinyi.com.tw/buy/11193X/smallimg/A.JPG,中山區,林森北路,20.64,7,6,17.6,1,1,1,1950,94.48
75745Y,https://www.sinyi.com.tw/buy/house/75745Y/?breadcrumb=list,https://res.sinyi.com.tw/buy/75745Y/smallimg/A.JPG,萬華區,中華路一段,45.04,15,5,8.7,2,2,1,2980,66.16
50029C,https://www.sinyi.com.tw/buy/house/50029C/?breadcrumb=list,https://res.sinyi.com.tw/buy/50029C/smallimg/A.JPG,松山區,復興北路,34.11,5,4,35.1,3,2,2,2334,68.43
97112N,https://www.sinyi.com.tw/buy/house/97112N/?breadcrumb=list,https://res.sinyi.com.tw/buy/97112N/smallimg/A.JPG,中山區,民生東路一段,30.5,12,3,41.6,5,1,1,2100,68.85
33194S,https://www.sinyi.com.tw/buy/house/33194S/?breadcrumb=list,https://res.sinyi.com.tw/buy/33194S/smallimg/A.JPG,中山區,民生東路一段,28.65,12,3,41.6,3,1,5,1980,69.11
76791G,https://www.sinyi.com.tw/buy/house/76791G/?breadcrumb=list,https://res.sinyi.com.tw/buy/76791G/smallimg/A.JPG,士林區,中社路二段,21.07,4,1,45.0,2,2,1,1568,74.42
30927H,https://www.sinyi.com.tw/buy/house/30927H/?breadcrumb=list,https://res.sinyi.com.tw/buy/30927H/smallimg/A.JPG,中山區,松江路,8.33,12,5,43.4,1,1,1,728,87.39
30276W,https://www.sinyi.com.tw/buy/house/30276W/?breadcrumb=list,https://res.sinyi.com.tw/buy/30276W/smallimg/A.JPG,大安區,仁愛路四段,25.38,14,4,37.6,2,2,1,2988,117.73
68139T,https://www.sinyi.com.tw/buy/house/68139T/?breadcrumb=list,https://res.sinyi.com.tw/buy/68139T/smallimg/A.JPG,信義區,松山路,28.54,4,1,45.9,2,2,1,3858,135.18
65298A,https://www.sinyi.com.tw/buy/house/65298A/?breadcrumb=list,https://res.sinyi.com.tw/buy/65298A/smallimg/A.JPG,北投區,光明路,27.77,19,11,11.6,1,1,1,1098,39.54
92221D,https://www.sinyi.com.tw/buy/house/92221D/?breadcrumb=list,https://res.sinyi.com.tw/buy/92221D/smallimg/A.JPG,北投區,復興四路,22.34,7,3,9.4,1,2,1,1450,64.91
51367X,https://www.sinyi.com.tw/buy/house/51367X/?breadcrumb=list,https://res.sinyi.com.tw/buy/51367X/smallimg/A.JPG,北投區,行義路,51.98,5,3,7.8,2,2,2,3350,64.45
94517E,https://www.sinyi.com.tw/buy/house/94517E/?breadcrumb=list,https://res.sinyi.com.tw/buy/94517E/smallimg/A.JPG,中正區,汀州路二段,25.2,4,1,51.3,2,1,1,3880,153.97
02821X,https://www.sinyi.com.tw/buy/house/02821X/?breadcrumb=list,https://res.sinyi.com.tw/buy/02821X/smallimg/A.JPG,文山區,萬美街一段,52.17,13,2,23.9,1,1,1,3100,59.42
12437K,https://www.sinyi.com.tw/buy/house/12437K/?breadcrumb=list,https://res.sinyi.com.tw/buy/12437K/smallimg/A.JPG,大安區,和平東路二段,58.52,12,5,41.1,2,1,2,4980,85.1
84879V,https://www.sinyi.com.tw/buy/house/84879V/?breadcrumb=list,https://res.sinyi.com.tw/buy/84879V/smallimg/A.JPG,中山區,民族東路,33.18,4,1,40.2,2,2,1,4950,149.19
10624P,https://www.sinyi.com.tw/buy/house/10624P/?breadcrumb=list,https://res.sinyi.com.tw/buy/10624P/smallimg/A.JPG,信義區,吳興街,37.07,5,1,33.9,3,2,2,1920,51.79
32363P,https://www.sinyi.com.tw/buy/house/32363P/?breadcrumb=list,https://res.sinyi.com.tw/buy/32363P/smallimg/A.JPG,中山區,新生北路二段,36.15,12,10,37.1,3,2,2,2700,74.69
95921W,https://www.sinyi.com.tw/buy/house/95921W/?breadcrumb=list,https://res.sinyi.com.tw/buy/95921W/smallimg/A.JPG,中山區,敬業一路,93.89,11,5,10.9,4,2,2,12500,133.13
94102G,https://www.sinyi.com.tw/buy/house/94102G/?breadcrumb=list,https://res.sinyi.com.tw/buy/94102G/smallimg/A.JPG,內湖區,成功路二段,31.56,5,2,41.1,1,1,1,3500,110.9
58770F,https://www.sinyi.com.tw/buy/house/58770F/?breadcrumb=list,https://res.sinyi.com.tw/buy/58770F/smallimg/A.JPG,中山區,民生東路一段,52.36,10,3,24.5,3,2,2,2468,47.14
51879T,https://www.sinyi.com.tw/buy/house/51879T/?breadcrumb=list,https://res.sinyi.com.tw/buy/51879T/smallimg/A.JPG,中山區,林森北路,26.66,13,8,36.5,2,2,2,1350,50.64
07554R,https://www.sinyi.com.tw/buy/house/07554R/?breadcrumb=list,https://res.sinyi.com.tw/buy/07554R/smallimg/A.JPG,大同區,大龍街,48.57,7,6,3.6,3,2,1,3380,69.59
48173W,https://www.sinyi.com.tw/buy/house/48173W/?breadcrumb=list,https://res.sinyi.com.tw/buy/48173W/smallimg/A.JPG,大同區,延平北路四段,21.85,13,4,4.7,2,1,1,1348,61.69
11511S,https://www.sinyi.com.tw/buy/house/11511S/?breadcrumb=list,https://res.sinyi.com.tw/buy/11511S/smallimg/A.JPG,士林區,通河東街二段,55.99,7,1,41.8,6,1,6,2688,48.01
84280L,https://www.sinyi.com.tw/buy/house/84280L/?breadcrumb=list,https://res.sinyi.com.tw/buy/84280L/smallimg/A.JPG,中山區,敬業三路,47.05,10,9,20.7,2,2,2,3088,65.63
62872E,https://www.sinyi.com.tw/buy/house/62872E/?breadcrumb=list,https://res.sinyi.com.tw/buy/62872E/smallimg/A.JPG,內湖區,內湖路一段,25.7,5,5,37.6,4,1,2,1600,62.26
